State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
NM,45,787,628-5784,no,yes,200,8.771743552008395,3,6.992063744008474,5.498580645379011,0,6.900424886100529,2.0853479018513497,150,7.025209529931712,7.428783989637315,6,2.2940430901559177,7,True.
ID,163,736,424-7293,yes,yes,500,6.565333631091371,3,6.272021121036044,4.704599437739325,6,4.213779964429463,5.933852976550096,150,4.638013816501212,3.706585037356115,7,4.352769033877584,3,True.
AL,81,657,968-7223,no,no,0,2.5592099519628446,4,4.107720624140598,2.2540197900769927,5,4.994225318325409,5.313767116456698,400,3.3379418491134456,4.147285426694125,7,1.888026130903312,6,False.
KS,142,758,954-5851,yes,yes,700,0.3446248829011074,2,0.1323678904267611,0.2484806953234493,0,4.418131294746583,5.320399951800947,200,3.2907041777292614,3.779359353485748,6,3.170776561489788,6,False.
MT,127,778,518-8718,no,yes,100,1.7179802104002508,5,3.320232454363345,1.843801447304933,11,1.6170501647365303,4.1325263592625845,300,3.357890242637474,6.557520314225199,4,2.422613088068177,2,False.
NH,24,787,642-5323,yes,yes,500,10.449854912097138,5,7.818642848211214,5.42612779203751,7,7.322279142843496,9.139956354980878,50,2.345055816886982,4.013143758337014,6,11.437072444631392,0,True.
NV,169,788,510-1025,no,no,0,9.16315720298538,4,3.521193380850863,7.238093546806495,2,8.548388649277765,5.968011349581815,100,5.695659344863827,2.22344893121115,4,8.320510970208653,5,True.
NH,22,787,792-6198,no,yes,700,3.0779286179423586,5,0.3963105338635966,1.2989728188149696,3,3.514720490624059,3.517986727169353,350,2.377473003114571,4.461825029946959,5,3.5425131775069243,5,False.
WA,195,876,563-5917,yes,yes,500,6.267437287691702,1,7.868770608962746,4.600336607606259,7,3.8690904341088874,6.141406946430407,350,4.774471294639326,5.478006499857392,6,3.1411472050751037,6,False.
OK,1,797,838-8445,no,no,0,3.191720932043488,3,2.0282994584931378,2.823754477646271,4,1.8007624736287116,3.3036501064666863,350,2.0466746537451943,4.775242230091894,5,4.3605438530526826,5,False.
SC,16,836,459-3102,no,no,0,4.466454847659088,4,3.934799494208481,5.135492455541847,0,5.538295935963953,3.0420972368079733,200,6.70495884323204,6.154296146562404,3,3.605169906064108,8,True.
ME,185,776,677-3968,no,yes,500,5.292836507529373,6,7.230625369999432,7.90327115575292,8,4.032911736657191,4.431652429788608,350,4.401284140931949,5.639287288905752,5,6.635583472067989,3,False.
OR,17,798,592-3229,yes,no,0,12.259601451472838,3,10.771754598713198,5.571467953408652,8,6.437962974175624,5.283190375795959,100,5.612020713992919,5.352967360668142,8,5.33176113452889,2,True.
IL,23,737,604-1087,yes,no,0,9.414111222651124,6,5.307667483882054,4.8238819975276,5,6.392185514733942,7.14473733830263,100,5.972357471734312,6.575749352173486,7,4.428299979245333,3,True.
SD,42,836,798-9432,yes,yes,500,2.9845658857378923,2,5.746974724565481,4.322182045515201,5,2.9831063384554977,4.843422600921851,300,3.9372987096203182,5.032358686186008,6,3.676447740729933,6,False.
MA,35,776,349-8782,yes,no,0,5.1011862854135686,5,4.382757211459135,5.362694548938902,0,5.969342938736921,1.3816047419093265,350,6.1059129054102925,3.657826946356048,8,1.74438428002181,7,False.
MT,25,778,460-4253,no,no,0,8.659049396889163,4,6.266001095426643,6.647353571749073,1,6.753481803782303,4.330194191412709,200,6.773656581736318,4.6284284195876655,5,4.118671526149898,7,False.
MD,56,776,948-4845,yes,yes,600,9.424995337617965,6,4.982738159548271,6.472970992608723,0,7.949291452523283,3.750324384315755,50,5.120045447504948,5.53702978027084,8,7.328805322540829,3,True.
MS,67,778,690-3713,yes,yes,100,8.343459474170967,3,1.026142378272262,0.6534954322894597,7,1.3020978403403325,1.5651996148712133,150,0.753522261533984,5.447044373321671,3,4.844598284881618,2,False.
AZ,12,659,736-9222,no,yes,400,2.540841227022609,1,4.13904575285863,4.048307161948847,7,0.3687078310600045,3.2156776351678578,400,2.5393509876679534,4.663680377718789,6,3.268237344886761,4,False.
KS,8,758,365-7396,no,no,0,8.189827034366708,5,4.890726913379695,5.458805111579768,1,7.584595120094896,5.517403692535303,350,7.365787613410475,4.732481531376737,4,2.6934587676191057,9,False.
SC,100,836,660-6654,no,no,0,5.686216156780941,3,4.173494034352894,6.465437495688848,2,4.876659879973868,6.051706086171659,250,5.115905068873304,4.688038082957135,5,6.028739476541983,5,True.
NV,113,788,508-1546,yes,no,0,13.240152958979756,4,7.478617026863802,6.855899481149788,1,10.331809302997488,4.484687661058418,100,6.0486800570030885,3.566774807315644,6,9.088547086922336,2,True.
TX,150,848,522-8452,yes,yes,800,2.151502485782945,5,2.192232499186136,3.613945590242124,0,5.880925282044076,3.513333250450237,350,3.478877112966527,5.843361030462369,7,4.426891701494114,6,False.
AZ,1,659,751-1667,no,yes,400,10.186192886499754,1,9.49595556899143,8.077397007674818,2,8.12049239590062,3.338729834492754,250,3.8891942155794847,5.108563467835942,5,10.760587241132871,2,True.
LA,27,766,818-9152,no,no,0,9.507933468369474,3,6.78094856846165,7.278036004700784,3,7.361025833105375,5.948237693397424,200,5.437591785573323,6.457374612715896,4,7.411336320609867,4,True.
MS,3,778,940-3978,yes,yes,300,9.730913792483395,6,5.906355005914282,5.5796832426104,3,7.353267827152389,4.990451067046959,100,7.538857492106274,3.5888171184481674,4,3.701586193549965,6,True.
SD,103,836,120-5534,no,no,0,3.0697205337516404,2,1.6629527077796875,5.929688100305057,2,0.6224724386405089,3.431606141709939,200,2.0555618181459883,4.513022600137394,3,8.009348721389188,3,False.
NE,165,786,333-7309,yes,no,0,2.7724112763582256,6,2.995008145593882,1.1894475481632978,5,5.507167913609339,4.317731102176199,100,6.044199920145504,6.161106178921271,2,1.7170110132277618,6,False.
SC,38,836,464-5038,yes,no,0,9.28384225930137,3,6.79485171678033,4.745476027520387,2,6.744784895535719,5.019320686814637,250,6.732564195175581,6.588758169677075,7,2.5826576113597475,7,False.
IA,172,736,240-4528,yes,no,0,0.9491549532850518,6,3.432824298862663,6.254564756290801,3,3.292560984505826,3.178708800230989,350,3.337078701666606,4.499638121470884,6,3.963642544320369,6,False.
ID,194,736,433-2863,yes,yes,700,2.144326546508906,3,2.5889153991242235,5.692174324601682,1,4.495876889689848,3.5776997455195563,200,3.5269841002135185,5.0974395755446,5,5.929626208952682,7,False.
WV,104,878,245-3942,no,no,0,6.7199807453119655,4,5.766023773761047,6.187952409585421,3,5.526650252652771,4.08685030558882,350,5.5590791431954685,6.437365455783108,9,1.2814433810979624,7,False.
CA,134,676,387-4641,yes,yes,600,0.7979663318596675,6,2.779743376676413,7.797316873325164,3,2.8760488873369043,1.9820947547823344,300,2.5173296862656294,5.592155406356798,4,8.947788250653915,3,False.
IN,184,737,469-1533,yes,yes,300,9.198505127188698,3,6.900171994711176,5.772728039418421,4,6.31575827599784,5.548762800929294,150,5.994092639965059,5.419209535252409,6,5.137896755061723,4,True.
OK,50,797,554-3466,yes,yes,700,1.6090972020290844,3,1.423050401040184,0.8112107999030442,3,3.52283504730362,4.517312484151548,250,2.1045252901004563,5.409865245912032,5,4.930130754304051,4,False.
NH,113,787,474-6412,yes,no,0,2.7542179586834177,4,1.31044173828995,2.5170104943546674,0,3.3406938395037256,3.33745354044692,200,9.094898961423969,4.32084932676101,5,3.583467948897677,10,True.
NY,142,788,208-5117,yes,no,0,6.217950679043167,1,5.225884461671984,5.215915737185783,0,5.727889151690741,2.992269877743893,300,7.177717252075698,5.121985032215471,4,3.0060164908166964,7,True.
WA,135,876,480-5501,yes,yes,400,1.9167058760402995,3,4.006998784189829,3.9637342050666335,8,0.6529223022879664,3.6009542490730952,300,2.3732555986342296,3.540086253764509,5,4.686501037725435,3,False.
PA,105,806,325-5993,yes,yes,500,5.336256595131538,2,5.042077333663178,2.4713206710802647,4,4.793005232547339,5.414860685582585,300,7.004503022651972,6.568328125360291,5,0.0144780638088288,7,False.
DC,185,686,904-5571,no,no,0,8.346056010204899,4,7.597012965172659,6.901121065487064,6,4.8580950648011285,5.536526509847175,150,5.387155849120367,5.272842154734382,6,5.183751473403109,4,True.
MT,99,778,765-5384,yes,no,0,6.635147110749546,3,8.943479299405428,6.183210507793924,4,4.272425848312702,0.9720952119419036,200,6.611664837397531,4.702606880175548,5,1.2211166213187798,8,True.
MN,92,777,969-4173,yes,yes,400,0.6212515114974524,7,3.4784456697601533,6.766639453334118,4,3.0006175863370363,0.3103321815867597,300,6.184070972576347,4.906977935368608,3,4.236774612737726,5,False.
MN,159,777,639-4727,no,yes,200,7.282702073008657,4,4.338961990092109,4.351247132677993,2,5.888776516764937,4.397939273315712,150,7.553612985745763,5.958093536188851,5,1.702086956769454,6,True.
IL,90,737,953-7701,yes,no,0,4.922486628815762,2,2.495419594987666,3.5714571327346283,2,6.325380745394867,3.02763705814394,150,6.301221106842197,5.4503531980792745,5,3.827604300961178,7,True.
ID,44,736,558-8855,no,no,0,1.8695098321742345,3,3.143568897197041,1.3920940335405905,4,1.6033623470202314,1.1072162656336642,200,3.775621988941561,3.672146237374704,6,0.2199496988417699,6,False.
IL,64,737,917-3024,no,no,0,3.4611971164837096,4,4.145893594573812,3.879550851198684,3,3.3511533309375623,4.814197150085715,150,6.123786679158674,7.389170136919724,4,1.4274792118842523,9,True.
CA,9,676,387-9272,yes,no,0,3.1479750885870947,1,4.704551575872962,4.870030634144094,3,3.305366011760253,5.2459215669086845,200,4.805012955945586,5.077515678653115,3,6.417109549008298,5,False.
ME,54,776,102-8915,no,no,0,4.610927111887567,2,6.06399256959015,1.9763064961344288,7,3.525038146427314,6.1635422242471005,350,5.389202983778558,5.003811612053871,7,1.6613667081027073,7,False.
NM,35,787,362-9363,yes,yes,500,0.9547884638003924,2,4.934949377742067,5.678075962970417,5,1.5476615815131294,3.9963793363876743,250,2.9862464458052136,6.432138742115057,6,5.558732233240633,4,False.
MI,71,777,846-1993,no,no,0,5.158953737280294,2,5.821935460549701,2.3095661634031583,3,4.983601128307603,4.510990178290446,100,5.349672895114703,3.945007072353533,4,3.66110988343324,6,True.
WY,2,878,580-9925,no,yes,400,0.3857184604012253,2,2.4253439063208213,4.177940384158745,0,2.6771564852159804,3.745462710628048,250,5.373303512428171,3.699591756294294,1,2.448514151469643,11,True.
GA,43,716,409-2614,no,yes,400,9.894326369144803,4,7.517090507387332,3.0797844812146637,5,7.28961062075879,6.872853779723709,150,6.182176084085726,1.6485135544570038,5,2.6435237972387315,6,False.
AZ,41,659,491-4514,yes,no,0,9.15796375685828,5,5.912205026151879,8.76142870580166,0,7.679702147718768,3.1753896044810306,250,6.844623896940709,5.071654523173418,4,6.293445728690615,6,True.
OH,129,797,438-5584,no,yes,400,5.08068211595428,5,5.469348827500967,6.664256453086952,7,2.4574859575496752,7.086156148803302,200,4.629344489989344,4.3067740213164205,6,3.880052718848869,5,True.
MD,131,776,730-8073,yes,no,0,1.7459379596823297,2,5.4169344824835255,4.977153674779219,6,1.88523476680326,4.103166069701967,250,3.252798374350677,3.198147192622623,6,4.481734798350345,4,False.
OK,113,797,262-8778,yes,no,0,4.349870059419482,5,3.989677577120043,1.8129096715966335,8,6.354125163738132,8.173386563468735,200,3.596458076256481,4.540505445223743,6,0.5225184793512767,5,False.
NV,70,788,761-6201,yes,no,0,3.999974507666872,5,3.3773428579557856,4.399561872496415,1,5.193600457314698,3.6215105960860816,150,5.657628036895666,5.024821063252491,4,3.384299904072315,7,False.
NE,100,786,393-3875,no,yes,0,5.344428766854998,1,7.371106612320288,6.4890818212550965,4,3.4204539896756625,2.9724699302814885,300,6.421976445638116,4.86601727359517,5,0.7260510880536453,9,True.
IA,193,736,731-4397,yes,yes,600,8.388860089126544,4,7.783457719198049,7.37870519920553,4,5.673067300420736,4.335008204820327,200,5.242211975335886,6.920729104962244,5,7.563407548268604,4,False.
ND,53,786,668-7832,no,no,0,4.93187943941086,6,5.890534420531045,6.225610520579634,5,5.770199101105242,3.981538353354908,350,4.203045716247815,5.398768993751817,5,6.126344520202761,5,False.
WV,69,878,829-5503,yes,no,0,11.642097908008006,4,8.707582384349326,6.604178144533495,4,7.758351252501381,3.1214861941228094,200,8.540240726990124,6.844354410392775,5,2.9762690040322464,5,True.
DE,121,686,442-5491,yes,yes,100,3.18604100932272,6,0.7308700776116765,1.467721759156889,5,2.620685167359317,2.619790935181695,250,3.571496375766289,4.477612344391905,4,1.1005530826548608,5,False.
AZ,83,659,528-5942,yes,yes,500,6.877787057871734,6,3.905946604653748,3.734535278132048,3,7.01478169297369,6.526461991128858,50,5.873952326353341,3.6837177967780246,2,6.377111250824825,5,True.
LA,53,766,646-1555,no,no,0,6.64519448743929,3,3.795342442735076,6.5486484785795565,2,6.797799592026973,2.798720596744409,150,6.5838804365229056,4.998570178403961,4,5.041388867965344,7,True.
IL,98,737,358-2790,yes,no,0,8.545983782729643,2,6.1501528892139055,2.7842541168334067,1,7.624293810300559,4.684992836323074,50,4.31581966898068,5.25645772461113,7,7.78600031130421,2,True.
SD,16,836,222-3843,no,no,0,9.046164464444445,8,3.919946124181962,7.087645874432452,0,7.633716904552122,3.4474349816120298,100,6.7437086462199165,3.813228888231472,7,5.38915536020306,4,True.
MD,3,776,835-3198,yes,no,0,1.191067432520665,2,4.747126601861938,3.954549737849024,4,2.851114260327634,6.164068502249664,350,0.9354521612020577,4.677871940065027,8,5.230321277593648,5,False.
AL,117,657,619-4236,no,yes,400,11.923408543560626,6,8.114828065274793,7.704259153284034,3,7.217294460086244,3.3599515005459093,100,7.171145357421468,3.3234347836730747,9,3.7859808125632255,4,True.
CA,38,676,257-7884,no,no,0,0.5940793309613923,3,1.853837490901435,2.3152373351866067,5,1.9900361993788,3.4155534978763047,300,5.587867158156675,7.077889048317583,5,0.242046819312625,5,False.
TN,52,847,530-1854,yes,yes,700,5.064181272676579,1,4.955692017009001,6.228658006757918,3,3.9604887735545247,8.129494821258387,300,3.5066367704351604,5.114729776833212,5,7.272434119202883,5,False.
RI,106,827,696-1984,yes,yes,700,4.032009684618076,4,1.571860948542854,4.694187592361321,3,6.534875606251811,3.168657242119512,200,6.770695361238886,5.416490096628575,3,3.822212495384308,9,False.
NC,106,786,585-5374,yes,yes,600,9.05100323246567,3,3.1926301026826867,6.966473273739044,3,8.657200764018384,4.594659805033179,100,5.644117212401197,5.236080817233985,6,8.598363363149957,4,True.
NY,85,788,745-4809,no,no,0,8.934940281597457,5,4.28430911913747,6.635122992705597,1,6.30762395536859,5.530570959666317,100,5.017208054378081,4.868164732295237,10,6.061391217994967,3,True.
DC,200,686,114-5861,no,yes,600,3.959223129520251,4,4.71611640833474,6.011744884826646,1,5.343706780286729,2.8655157022004705,200,4.177024134520134,5.313969451185062,4,7.290991128785823,5,True.
TN,179,847,233-9833,no,no,0,5.914297200815353,6,2.804059416301891,6.110715978049708,1,5.425254171007641,6.088585312485165,100,5.477352520434251,6.114115636361765,5,5.771916916732046,5,True.
VA,126,866,671-8657,no,no,0,5.927347026354497,4,7.3514498566934945,5.561675005058662,8,3.3456359546840213,5.262957303499897,200,4.900438976685601,5.594385836400463,6,3.909434766728759,4,True.
NV,190,788,729-6904,yes,no,0,6.905130902897067,2,5.065548573158689,7.78556327186441,0,6.10754027862812,3.9990093518506633,200,4.636620693694989,4.7868609311045525,6,7.485814719772195,5,True.
MA,94,776,804-3614,yes,no,0,14.043222738952768,4,7.393051223952812,8.023457740595656,0,10.26720611027912,3.341737705475649,100,7.621614380904417,4.852735273389858,6,7.444430800619527,3,True.
NV,147,788,521-6470,no,yes,700,3.2366706984323086,1,4.433995175084244,5.690325222256057,0,4.1335240986307,4.875782918080659,250,3.2719173285843106,5.37429466399796,5,7.729910061997556,6,False.
VT,51,868,358-8413,no,no,0,0.8133262918368089,2,0.3581966647213876,0.3530693030182634,2,5.228972462301021,4.671807841084382,150,4.781995570902515,3.9860450318426848,5,0.846574608026148,9,False.
TN,10,847,626-8337,yes,no,0,7.099122812071991,4,6.277453886926342,5.089464196440773,3,5.133975337706006,3.7052349265167632,150,6.452570274561321,5.250529431279597,6,2.2009281246004924,7,True.
VT,158,868,898-8812,no,yes,500,4.666822135186476,6,1.7006375094442112,5.409924033905517,0,7.114273016605192,4.714196078543173,250,6.632117116623089,5.832795951770167,2,3.3311770124042965,8,False.
SD,65,836,686-9789,yes,no,0,5.829695525840032,2,5.7845457199831145,4.458965794202381,3,5.138712845835458,4.456008591925674,200,5.211346213518368,3.609911996991905,5,4.050360955541063,6,True.
WI,29,877,333-6057,no,yes,700,6.838737649555309,1,4.818373565345933,6.547972494390194,0,5.348081125743605,6.420992684118657,200,5.215898536713324,4.875007891126345,4,7.554428181287584,6,False.
CA,101,676,539-6813,no,no,0,7.004807441444741,4,3.9743975388171786,8.478350611926732,3,5.917503033343344,1.9119535945104569,200,5.686980495828991,3.5407736441590503,9,4.922889286736129,6,True.
OH,197,797,660-7634,no,no,0,0.8452265611684595,3,7.061827459805087,5.041472053790248,11,0.7534876007596569,4.523162486742163,300,2.685725893295585,5.350461004358339,4,5.742350533552654,2,False.
WV,102,878,324-9518,yes,yes,300,3.3302668399664697,3,5.847443730080315,5.902762154278785,12,1.4160840837486202,4.029076596591092,300,0.8190927451998977,5.45204459987235,3,7.99952518543688,1,False.
MO,82,777,589-6475,yes,no,0,3.347705263357654,1,2.370209531345557,0.2514875588202514,1,4.788731986183311,6.698436904602408,150,4.919857585191204,4.620251086389388,6,0.2048062813610345,7,False.
OH,155,797,963-3242,yes,yes,500,2.6569579902897527,4,2.485619730674952,1.936888200136472,1,4.942038295249663,5.226906550191133,50,4.660070905507429,6.346863883270888,3,4.160172292738055,7,True.
MS,134,778,576-4157,yes,yes,800,2.845851504750209,1,6.407122837099555,4.735220548101912,8,2.521286887818432,7.524494453662509,400,1.0301801210343178,5.1878995372402255,8,6.642861693716033,3,False.
OR,68,798,319-7568,no,yes,500,3.5023627246596245,4,2.270429549062994,3.5794959278538223,3,1.2022847774371948,1.6492054106932414,300,2.505465359494723,3.7008972311824735,5,3.697210007123896,6,False.
